batter,Name,launch_angle,launch_speed,bat_speed,release_speed,squared_up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669699,Braden Shewmake,-28,78.3,70.3864,88.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669699,Braden Shewmake,23,52.1,55.9893,95.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691718,Pete Crow-Armstrong,27,88.7,75.7183,96.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641432,Willie Calhoun,14,102.8,71.1024,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,-13,92.4,74.4889,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650489,Willi Castro,-18,84.5,63.8138,92.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622761,Jorge Mateo,61,68.7,73.4016,93.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592192,Mark Canha,39,101.4,68.3514,88.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666185,Dylan Carlson,2,86.2,58.664,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621466,D.J. Stewart,74,87.1,72.243,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658668,Edward Olivares,-10,102.6,67.6666,96.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676356,Jonny Deluca,16,93.4,77.2822,88.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,77,81,72.26,85.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,29,97.3,68.5633,98.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592663,J.T. Realmuto,29,97.2,75.2295,93.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656883,Jakson Reetz,25,106.5,73.1008,96.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,7,99,74.1992,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676059,Jordan Westburg,8,72.4,68.8806,86.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666182,Bo Bichette,42,92.9,68.727,94.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683734,Andrew Vaughn,20,100.2,69.29,94.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592696,Eddie Rosario,34,83.2,63.7664,86.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641598,Mitch Garver,3,97.3,69.7248,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137,Josh Bell,20,85.2,75.8352,80.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645277,Ozzie Albies,45,93.6,73.8371,91.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660688,Keibert Ruiz,-48,89.3,65.3398,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687952,Christian Encarnacion-Strand,19,99.1,81.4122,94.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592518,Manny Machado,-17,98.6,68.7738,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660271,Shohei Ohtani,31,104.3,75.7444,74.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701538,Jackson Merrill,-29,90,68.7598,101.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666624,Christopher Morel,-10,104.7,73.9357,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,-4,86.4,72.3829,86.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650333,Luis Arraez,9,72.4,60.2544,95.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686469,Vinnie Pasquantino,44,96.3,75.5769,88.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686823,Will Brennan,6,93.4,69.3962,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657557,Paul DeJong,16,87.7,66.254,83.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622534,Manuel Margot,27,88.1,66.2268,90.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621550,Patrick Wisdom,28,83.6,64.8434,88.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457759,Justin Turner,-17,85,64.9082,90.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602104,Ramon Urias,21,72.5,74.7923,86.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676694,Jake Meyers,11,104.7,72.3012,92.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642708,Amed Rosario,2,80.3,67.2304,87.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,3,100.4,75.1854,91.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682868,Bryan Ramos,-31,92.3,76.1473,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624413,Pete Alonso,72,76,73.9872,75.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502671,Paul Goldschmidt,24,87.5,73.9596,97.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457759,Justin Turner,29,99.7,66.1264,95.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668942,Josh Rojas,21,91.5,69.6617,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691026,Masyn Winn,-20,94.9,69.2386,89.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,-39,85.2,70.961,87.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669016,Brandon Marsh,-45,77.4,69.9095,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608841,Joey Meneses,30,85.2,69.6743,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572233,Christian Walker,-6,101.6,74.9101,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676059,Jordan Westburg,38,94.2,67.6394,75.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663647,Ke'Bryan Hayes,-64,82.8,74.8809,93.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608324,Alex Bregman,29,98.3,73.5656,98.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664023,Ian Happ,-44,66,70.8952,82.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647304,Josh Naylor,26,84.1,78.3554,89.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643289,Mauricio Dubon,51,79.9,66.1853,86.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624424,Michael Conforto,28,104,76.6796,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,34,91.7,71.627,88.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592696,Eddie Rosario,33,104.2,74.3155,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681297,Colton Cowser,19,103.8,75.9974,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650402,Gleyber Torres,24,95.3,69.2063,96.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,5,79.8,65.551,82.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671277,Luis Garcia,-8,101.5,71.9518,83.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676369,Nelson Velazquez,24,93.2,69.2986,85.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623912,Harold Ramirez,32,74.8,69.8851,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606192,Teoscar Hernandez,-31,52.4,76.754,86.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,31,91.6,66.2082,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621028,Kevin Newman,-13,94.8,65.9621,82.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608701,Rob Refsnyder,68,82.1,75.8887,94.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592450,Aaron Judge,29,109.3,82.1609,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656248,Sean Bouchard,14,104.6,74.6301,97.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681624,Andy Pages,37,96.8,79.5506,84.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,10,99.3,69.0275,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669304,Jose Miranda,-12,72,71.5657,91.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686554,Oliver Dunn,8,108.8,75.7246,99.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662139,Daulton Varsho,19,81.3,75.5555,87.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642133,Rowdy Tellez,-13,98.4,72.468,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608671,Travis Jankowski,7,76.6,60.5533,93.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621566,Matt Olson,-9,106.7,74.5749,93.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663728,Cal Raleigh,23,109.2,76.7251,95.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642731,Thairo Estrada,64,81.2,74.8246,96.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656555,Rhys Hoskins,27,100.6,72.9296,92.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624413,Pete Alonso,57,93.1,75.0938,95.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624431,Jose Trevino,-14,96.5,65.7816,90.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608070,Jose Ramirez,56,83,72.7046,94.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641584,Jake Fraley,20,60.6,71.9636,94.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677951,Bobby Witt Jr.,17,105.3,71.8653,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542194,Christian Bethancourt,-4,96.5,76.6579,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,15,93,66.0059,93.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,68,85.6,66.8065,89.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,16,98.5,71.704,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663728,Cal Raleigh,42,103.3,79.9182,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623993,Anthony Santander,23,104,74.0142,95.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467793,Carlos Santana,28,84.9,71.4891,92.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662139,Daulton Varsho,64,68.7,64.5698,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650559,Bryan De La Cruz,13,76.3,51.1281,79.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668804,Bryan Reynolds,9,95,72.7152,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670541,Yordan Alvarez,20,98.5,73.2245,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666160,Mickey Moniak,6,101,72.5414,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657757,Gavin Sheets,5,107,82.9208,84.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656248,Sean Bouchard,35,77.8,72.7491,96.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682998,Corbin Carroll,36,96.2,70.5802,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621043,Carlos Correa,14,101.5,72.2167,88.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676059,Jordan Westburg,-33,75.6,70.0243,92.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624424,Michael Conforto,30,105.6,77.9715,85.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665489,Vladimir Guerrero Jr.,1,106.2,74.0239,96.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607732,Jacob Stallings,33,84.8,60.1254,77.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624512,Reese McGuire,-69,61.2,57.3144,94.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641857,Ryan McMahon,-1,98.6,69.8672,91.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663993,Nathaniel Lowe,0,95,72.8686,95.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621020,Dansby Swanson,23,109.3,71.3938,98.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656976,Pavin Smith,7,85.6,75.2599,71.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543257,Robbie Grossman,12,93.6,69.6367,95.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687231,Darell Hernaiz,-6,98.7,64.1873,94.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607680,Kevin Pillar,-4,99.4,69.4451,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669222,Nick Senzel,28,91.8,74.1644,95.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675961,Alika Williams,45,96.9,70.4219,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,45,79.9,72.2336,90.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676391,Ernie Clement,7,88.6,71.4256,90.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666181,Will Benson,-6,97.5,73.1572,93.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643565,Mike Tauchman,13,98.3,68.6399,81.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665742,Juan Soto,-20,61.9,76.052,96.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607043,Brandon Nimmo,48,80.3,79.6869,95.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,-4,79.3,69.0874,83.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649966,Luis Urias,-38,84.2,67.765,96.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686668,Brenton Doyle,20,99.3,74.8832,88.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677951,Bobby Witt Jr.,34,82.9,70.1949,93.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623993,Anthony Santander,-19,98.3,71.0968,82.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668715,Spencer Steer,-7,81.2,74.4775,86.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593871,Jorge Polanco,3,97.3,71.9035,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608369,Corey Seager,36,100.1,66.0624,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678882,Ceddanne Rafaela,28,91.1,70.7841,85.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681146,Jonah Bride,-26,85.3,67.0608,84.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671277,Luis Garcia,18,94.3,71.3433,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660688,Keibert Ruiz,-5,59.5,54.3471,81.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656976,Pavin Smith,-39,29.3,69.8484,88.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518692,Freddie Freeman,23,89.9,65.8348,94.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593871,Jorge Polanco,65,93.1,71.7861,95.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673237,Yainer Diaz,-9,96.8,77.5746,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,-18,74.6,65.2727,90.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683002,Gunnar Henderson,85,80.8,74.5963,81.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656582,Connor Joe,42,88.3,73.5293,87.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593428,Xander Bogaerts,-73,47.8,60.5226,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641680,Jonah Heim,22,107.4,73.1473,86.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681481,Kerry Carpenter,-17,102.7,72.1496,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665487,Fernando Tatis Jr.,-16,49.6,48.1881,90.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664761,Alec Bohm,16,109.2,74.7791,81.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665742,Juan Soto,13,107.2,74.7838,90.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665489,Vladimir Guerrero Jr.,-39,87.5,78.9858,90.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,-42,56.6,66.9685,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650391,Eloy Jimenez,24,105.8,76.381,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516782,Starling Marte,58,85.8,74.1093,74.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,27,102.6,69.3702,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679529,Spencer Torkelson,-11,95.5,75.4272,85.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664238,Dylan Moore,9,102.7,74.6758,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643289,Mauricio Dubon,-74,72.2,68.643,98.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650333,Luis Arraez,-31,89.9,56.991,97.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668709,J.J. Bleday,-57,46.7,68.0024,79.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607043,Brandon Nimmo,-21,84.8,73.3392,92.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657557,Paul DeJong,70,96.1,73.8777,87.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607043,Brandon Nimmo,5,110.5,79.8024,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596146,Max Kepler,25,99.1,80.151,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664774,LaMonte Wade Jr.,21,105.2,72.2162,88.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663527,Tyler Nevin,22,103.9,70.2988,83.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624512,Reese McGuire,-37,66.4,66.623,84.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665862,Jazz Chisholm Jr.,-45,70.9,64.264,87.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683146,Brett Baty,-40,33.6,9.9524,86.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571466,Tucker Barnhart,-12,81.3,70.4626,87.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,8,105.1,71.8652,95.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663538,Nico Hoerner,32,99.3,71.8916,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607732,Jacob Stallings,-33,93.5,63.5551,94.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,-12,84.9,74.0903,94.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665862,Jazz Chisholm Jr.,11,93.4,60.0849,95.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,31,92,71.1199,88.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647351,Abraham Toro,-22,88.4,64.0943,82.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666969,Adolis Garcia,-18,101.5,72.6523,94.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643396,Isiah Kiner-Falefa,17,92.7,69.6652,86.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663538,Nico Hoerner,-13,66.6,56.7483,95.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595777,Jurickson Profar,2,93.8,82.0378,90.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666135,Alex Kirilloff,17,102.5,71.1538,86.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,33,100.1,73.4353,90.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657656,Ramon Laureano,8,70.1,70.1015,73.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608841,Joey Meneses,31,87.5,70.4912,84.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,19,79.4,73.6109,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682928,CJ Abrams,24,99.2,74.7755,95.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664983,Jake McCarthy,4,88.8,69.4002,75.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,29,93.3,64.2447,89.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683011,Anthony Volpe,26,97.1,69.475,95.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682868,Bryan Ramos,9,103.7,73.9326,83.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668942,Josh Rojas,21,102.3,66.767,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808982,Jung Hoo Lee,25,87.6,70.5096,87.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663527,Tyler Nevin,25,96.7,68.4135,93.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680777,Ryan Jeffers,19,101.2,72.9234,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694384,Nolan Schanuel,4,82.2,61.6207,86.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543807,George Springer,10,98.4,70.4919,95.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682928,CJ Abrams,-7,100.6,72.3622,94.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696285,Jacob Young,-11,95.3,71.4011,93.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670042,Luke Raley,35,107.2,73.1503,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543807,George Springer,30,97.4,69.3359,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,-15,84.8,72.8831,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,2,97.2,71.5599,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680777,Ryan Jeffers,32,77.9,79.4256,95.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622534,Manuel Margot,68,82.8,75.9256,77.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673237,Yainer Diaz,44,82.7,71.1447,86.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,49,66.2,67.2251,94.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664314,Estevan Florial,-5,103.4,77.3597,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641432,Willie Calhoun,21,86.4,67.518,99.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621512,Tomas Nido,28,87.6,69.5708,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660271,Shohei Ohtani,26,110.6,76.8764,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669016,Brandon Marsh,0,105.1,72.5781,94.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641432,Willie Calhoun,41,80.8,64.3616,83.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666149,Tyler Fitzgerald,25,57.5,66.0855,89.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543877,Christian Vazquez,39,98.2,69.6321,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573262,Mike Yastrzemski,44,95.9,69.9251,95.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606192,Teoscar Hernandez,20,89.5,77.6965,91.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668709,J.J. Bleday,28,102.3,75.042,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647304,Josh Naylor,27,90.3,69.4935,85.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642715,Willy Adames,1,99.6,69.3841,96.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650489,Willi Castro,1,92.4,75.8755,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621043,Carlos Correa,11,104.9,76.4724,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457705,Andrew McCutchen,14,91.5,74.5698,79.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694384,Nolan Schanuel,-19,81.6,55.618,95.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608070,Jose Ramirez,30,93.4,71.0762,95.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643446,Jeff McNeil,27,91.7,70.9189,79.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656555,Rhys Hoskins,2,86,63.7344,86.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671056,Ivan Herrera,23,93.7,81.6444,87.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687263,Zach Neto,-21,54.3,69.6056,93.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669127,Shea Langeliers,50,77.4,73.2736,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657061,Cole Tucker,27,93.8,63.4616,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621563,Joey Wendle,-10,71.4,75.8262,88.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,45,99.9,66.7927,96.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
